City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,greymouth,-42.4667,171.2,14.56,91,100,3.82,NZ,1743560872
367,nalut,30.3333,10.85,16.93,21,100,3.24,LY,1743560873
368,aiquile,-18.2041,-65.1807,12.71,93,100,0.76,BO,1743560874
369,taroa,8.7058,171.2275,27.05,81,100,10.5,MH,1743560875
370,peace river,56.2501,-117.286,-0.83,43,0,3.09,CA,1743560658
371,kenai,60.5544,-151.2583,12.05,49,0,4.63,US,1743560877
372,cuajinicuilapa,16.4667,-98.4167,24.13,68,90,2.0,MX,1743560878
373,matoury,4.8483,-52.3317,26.98,83,100,3.6,GF,1743560880
374,kaitong,44.8135,123.15,8.52,44,0,2.42,CN,1743560881
375,fada,7.25,4.0667,24.11,98,98,1.04,NG,1743560882
376,bueng kan,18.363,103.6519,25.63,47,35,2.26,TH,1743560883
377,buala,-8.145,159.5921,30.79,65,12,2.66,SB,1743560884
378,zemio,5.0314,25.1361,20.94,95,100,1.66,CF,1743560887
379,umarkot,25.3616,69.7362,25.9,13,0,1.13,PK,1743560888
380,ghormach,35.7306,63.7826,15.55,48,59,3.54,AF,1743560889
381,langsa,4.4683,97.9683,28.31,70,100,1.08,ID,1743560890
382,falmouth,50.1544,-5.0711,9.8,83,0,9.77,GB,1743560891
383,barra do bugres,-15.0725,-57.1811,21.98,98,92,1.9,BR,1743560892
384,jabat,7.75,168.9751,27.15,82,84,10.17,MH,1743560893
385,castillos,-34.1667,-53.8333,17.88,84,96,3.25,UY,1743560894
386,hobyo,5.3505,48.5268,27.08,75,78,5.02,SO,1743560895
387,burang,30.25,81.1667,-11.37,60,0,1.29,CN,1743560896
388,catio,11.2833,-15.25,22.44,78,100,2.95,GW,1743560898
389,hard bargain,26.3167,-77.5667,24.85,87,0,5.61,BS,1743560899
390,san antonio de pale,-1.4014,5.6325,26.88,84,67,3.85,GQ,1743560900
391,fuerte olimpo,-21.0415,-57.8738,16.87,86,100,1.72,PY,1743560901
392,nyurba,63.2842,118.3319,-0.22,99,100,3.08,RU,1743560902
393,acarau,-2.8856,-40.12,25.58,87,100,3.82,BR,1743560903
394,salym,60.0625,71.4789,-2.86,87,100,2.92,RU,1743560904
395,carlsbad,33.1581,-117.3506,14.5,75,100,9.39,US,1743560905
396,kuta,-8.7233,115.1723,29.97,74,40,2.06,ID,1743560906
397,estevan,49.1334,-102.9842,0.12,100,100,4.12,CA,1743560782
398,pisco,-13.7,-76.2167,21.03,73,0,5.14,PE,1743560909
399,santa terezinha,-29.9002,-50.0904,23.05,88,93,7.78,BR,1743560910
400,whitecourt,54.1502,-115.6855,-0.42,51,75,5.14,CA,1743560911
401,bardsir,29.9227,56.5743,13.48,33,0,0.44,IR,1743560912
402,le port,-20.9373,55.2919,25.98,77,22,1.71,RE,1743560914
403,newman,37.3138,-121.0208,12.24,64,43,1.34,US,1743560915
404,macae,-22.3708,-41.7869,24.86,88,20,1.03,BR,1743560672
405,xiongzhou,25.1167,114.3,18.15,45,35,1.36,CN,1743560917
406,williams lake,52.1415,-122.1445,6.76,65,75,2.57,CA,1743560918
407,priozersk,61.0393,30.1291,2.27,84,9,2.6,RU,1743560920
408,ashchysay,43.5542,68.8889,5.45,56,0,5.86,KZ,1743560921
409,salalah,17.0151,54.0924,23.05,60,0,1.03,OM,1743560922
410,pervomayskiy,53.2485,40.2871,9.31,86,100,2.37,RU,1743560923
411,itaueira,-7.6033,-43.0256,26.05,57,68,0.47,BR,1743560924
412,dongola,19.1667,30.4833,25.04,18,41,7.49,SD,1743560925
413,okha,53.5739,142.9478,0.06,96,9,4.52,RU,1743560926
414,teluknaga,-6.0989,106.6381,29.02,74,20,3.6,ID,1743560927
415,queenstown,-31.8976,26.8753,14.2,90,100,0.83,ZA,1743560929
416,callao,-12.0667,-77.15,23.73,73,0,5.14,PE,1743560930
417,camacupa,-12.0167,17.4833,16.36,94,100,1.22,AO,1743560931
418,myitkyina,25.3833,97.4,28.93,26,25,0.13,MM,1743560904
419,eyl,7.9803,49.8164,24.46,80,43,3.69,SO,1743560810
420,tralee,52.2704,-9.7026,8.1,81,58,4.62,IE,1743560934
421,kas,36.2018,29.6377,13.27,85,94,1.91,TR,1743560936
422,sunne,59.8376,13.143,1.94,88,36,0.43,SE,1743560937
423,puerto rosario,-24.45,-57.0833,19.02,97,100,0.56,PY,1743560939
424,flying fish cove,-10.4217,105.6791,25.82,94,100,2.57,CX,1743560906
425,bodaybo,57.8506,114.1933,2.64,89,97,2.87,RU,1743560941
426,el jadid,33.2549,-8.506,14.81,91,14,5.08,MA,1743560942
427,sligo,54.2697,-8.4694,7.65,84,6,3.66,IE,1743560817
428,bereznik,62.8551,42.7072,1.46,93,100,1.94,RU,1743560944
429,gadzhiyevo,69.2551,33.3362,0.37,98,100,9.37,RU,1743560945
430,uturoa,-16.7333,-151.4333,28.23,77,76,7.16,PF,1743560946
431,hotan,37.0997,79.9269,11.25,18,0,0.07,CN,1743560947
432,gornopravdinsk,60.05,69.9,-1.72,83,100,3.49,RU,1743560948
433,kapa'a,22.0752,-159.319,27.18,85,100,7.2,US,1743560950
434,q'vareli,41.9549,45.8172,12.68,55,100,2.03,GE,1743560951
435,strugi-krasnyye,58.2675,29.1114,1.53,81,10,2.1,RU,1743560952
436,poronaysk,49.2167,143.1167,2.77,88,66,6.07,RU,1743560953
437,shimoda,34.6667,138.95,16.39,69,63,3.61,JP,1743560954
438,joshimath,30.5667,79.5667,9.61,28,0,3.84,IN,1743560955
439,ust'-ordynskiy,52.805,104.7508,5.01,49,93,0.7,RU,1743560956
440,port alberni,49.2413,-124.8028,10.52,80,89,2.68,CA,1743560957
441,kuantan,3.8077,103.326,28.06,78,20,1.54,MY,1743560958
442,hithadhoo,-0.6,73.0833,28.11,72,59,2.27,MV,1743560959
443,nelson,-41.2833,173.2833,15.49,92,100,0.49,NZ,1743560961
444,kill devil hills,36.0307,-75.676,11.1,81,0,4.63,US,1743560962
445,villa la angostura,-40.7617,-71.6463,6.0,95,94,3.5,AR,1743560963
446,angaur state,6.906,134.13,28.66,77,100,6.65,PW,1743560964
447,berezovyy,51.6667,135.7,2.52,79,2,1.94,RU,1743560965
448,macenta,8.5435,-9.471,20.86,98,99,0.73,GN,1743560966
449,kourou,5.1552,-52.6478,24.38,92,100,2.91,GF,1743560967
450,kuusamo,65.9667,29.1833,2.02,87,75,4.63,FI,1743560968
451,kangding,30.0513,101.9603,6.5,76,86,1.86,CN,1743560969
452,mount isa,-20.7333,139.5,26.87,74,100,3.09,AU,1743560970
453,losice,52.2113,22.718,7.17,78,100,6.18,PL,1743560973
454,salumbar,24.1333,74.05,24.76,12,0,2.28,IN,1743560976
455,lagunillas,10.1301,-71.2595,27.27,74,80,4.53,VE,1743560977
456,la paz,-16.5,-68.15,9.76,83,75,2.06,BO,1743560712
457,bamboo flat,11.7,92.7167,30.05,79,40,2.57,IN,1743560979
458,almeirim,-1.5233,-52.5817,23.3,95,100,1.38,BR,1743560980
459,kyzylorda,44.8528,65.5092,8.01,66,0,5.0,KZ,1743560981
460,kwang binh,17.4833,106.6,18.35,77,100,4.11,VN,1743560983
461,luorong,24.4058,109.6086,20.38,31,39,3.29,CN,1743560984
462,nuuk,64.1835,-51.7216,-9.66,67,75,1.03,GL,1743560985
463,olmaliq,40.8447,69.5983,11.33,51,0,1.68,UZ,1743560986
464,yacuiba,-22.038,-63.6797,12.95,72,27,1.15,BO,1743560987
465,tambura,5.6,27.4667,22.22,84,100,2.06,SS,1743560988
466,havre,49.5833,0.3333,7.22,65,0,6.17,FR,1743560989
467,malango,-2.9627,119.9001,22.48,88,100,0.97,ID,1743560990
468,las palmas,28.4204,-14.0131,17.44,68,75,2.57,ES,1743560991
469,xilin hot,43.9667,116.0333,4.05,34,0,4.8,CN,1743560992
470,krasyliv,49.6519,26.9725,6.9,93,100,5.04,UA,1743560994
471,coahuayana de hidalgo,18.7,-103.6583,20.77,84,100,0.55,MX,1743560995
472,boguchany,58.3814,97.4531,-3.5,74,80,5.09,RU,1743560996
473,smithers,54.7804,-127.1743,8.18,27,20,3.6,CA,1743560997
474,kirakira,-10.4544,161.9205,30.78,70,39,4.18,SB,1743560998
475,nabire,-3.3667,135.4833,25.67,82,100,0.66,ID,1743560999
476,lospalos,-8.5186,127.0025,28.19,70,88,1.51,TL,1743561000
477,luderitz,-26.6481,15.1594,16.38,78,0,8.91,NA,1743561002
478,keflavik,64.0049,-22.5624,3.24,75,100,3.6,IS,1743561003
479,parthenay,46.6667,-0.4167,5.92,72,3,8.2,FR,1743561004
480,zhicheng,30.2956,111.5047,23.39,34,69,3.57,CN,1743561005
481,les anglais,18.3054,-74.2197,23.33,83,12,1.03,HT,1743561006
482,korsakov,46.6328,142.7813,4.91,87,45,3.73,RU,1743561007
483,dalnegorsk,44.5604,135.5701,6.71,55,100,2.62,RU,1743561009
484,morant bay,17.8815,-76.4093,25.06,86,42,4.61,JM,1743561010
485,port moresby,-9.4431,147.1797,30.68,66,40,2.57,PG,1743561011
486,sisimiut,66.9395,-53.6735,-12.29,78,98,3.6,GL,1743561012
487,juneau,58.3019,-134.4197,10.0,76,75,5.14,US,1743560272
488,dhidhdhoo,6.8833,73.1,27.89,75,3,2.67,MV,1743561014
489,independent hill,38.6359,-77.4378,8.84,65,0,0.0,US,1743561015
490,ajdabiya,30.7554,20.2263,14.63,65,0,4.25,LY,1743561016
491,pallisa,1.145,33.7094,19.54,82,89,2.8,UG,1743561017
492,sao vicente,-23.9631,-46.3919,27.16,26,14,3.58,BR,1743561012
493,youkounkoun,12.5333,-13.1333,25.97,47,78,3.07,GN,1743561020
494,berbera,10.4396,45.0143,24.83,78,46,0.52,SO,1743561021
495,emkhomazi,-30.2067,30.7978,21.34,89,100,3.69,ZA,1743561023
496,richards bay,-28.783,32.0377,22.13,90,97,3.72,ZA,1743561024
497,suciu de sus,47.4333,24.0333,5.66,81,28,2.32,RO,1743561025
498,nemyriv,48.9708,28.8378,7.17,88,100,3.8,UA,1743560955
499,nadi,-17.8,177.4167,23.0,100,100,0.51,FJ,1743561028
500,revda,56.801,59.9303,3.11,90,100,1.1,RU,1743561029
501,randfontein,-26.1844,27.702,12.25,70,97,0.38,ZA,1743561030
502,san andres,12.5847,-81.7006,25.0,74,100,3.58,CO,1743560976
503,north platte,41.1239,-100.7654,6.15,83,73,1.54,US,1743561032
504,port of spain,10.6662,-61.5166,25.12,89,27,3.79,TT,1743560482
505,yanchep,-31.55,115.6833,26.86,50,19,5.09,AU,1743561035
506,olinda,-8.0089,-34.8553,27.85,78,40,4.12,BR,1743561004
507,beroroha,-21.6667,45.1667,21.05,89,0,1.44,MG,1743561037
508,susuman,62.7833,148.1667,-9.46,79,100,3.17,RU,1743561038
509,loa janan,-0.583,117.095,31.01,62,100,1.11,ID,1743561039
510,farmville,37.3021,-78.3919,12.13,62,93,2.71,US,1743561040
511,edd,13.9297,41.6925,28.87,38,8,6.47,ER,1743561041
512,harstad,68.799,16.5293,4.12,73,100,7.6,NO,1743561042
513,colonia,50.9333,6.95,6.64,72,1,3.89,DE,1743561043
514,hastings,50.8552,0.5729,9.32,76,0,8.5,GB,1743560760
515,kyren,51.6828,102.1408,9.41,25,77,0.65,RU,1743561045
516,faya-largeau,17.9257,19.1043,21.44,15,6,7.42,TD,1743561047
517,al burayqah,30.4062,19.5739,15.66,68,0,4.79,LY,1743561048
518,aranyaprathet,13.6928,102.5013,30.64,50,100,5.19,TH,1743561049
519,sarh,9.1429,18.3923,27.97,57,93,3.05,TD,1743561051
520,daru,-9.0763,143.2092,30.93,61,86,1.65,PG,1743561052
521,ouadda,8.0777,22.4007,21.05,89,100,1.71,CF,1743561053
522,botou,38.0667,116.5667,15.68,17,0,4.65,CN,1743561054
523,tayu,-6.5397,111.0518,29.61,68,52,1.14,ID,1743561055
524,kudahuvadhoo,2.6708,72.8944,27.93,68,0,1.19,MV,1743561056
525,murzuq,25.9155,13.9184,16.12,23,0,3.74,LY,1743561058
526,cabo san lucas,22.8909,-109.9124,24.17,56,0,5.66,MX,1743561038
527,peebles,55.6519,-3.1888,4.43,74,28,1.34,GB,1743561060
528,arakkonam,13.1,79.6667,28.16,62,90,2.2,IN,1743561061
529,tommot,58.9564,126.2925,2.65,93,100,4.06,RU,1743561062
530,omuo-ekiti,7.7583,5.7223,22.84,92,100,3.06,NG,1743561063
531,amungan,15.3652,119.9582,29.96,73,100,1.64,PH,1743561064
532,al jawf,29.5,38.75,22.32,41,89,3.32,SA,1743561065
533,ubinskoye,55.3068,79.6802,-2.21,72,34,2.35,RU,1743561066
534,mpongwe,-13.5091,28.155,16.74,99,60,1.46,ZM,1743560804
535,charters towers,-20.1,146.2667,30.46,62,100,7.1,AU,1743561069
536,vorkuta,67.5,64.0,-15.29,100,100,3.27,RU,1743561070
537,guymon,36.6828,-101.4816,22.0,21,0,5.66,US,1743560837
538,chinchilla,-26.75,150.6333,21.12,99,100,1.79,AU,1743561072
539,iquitos,-3.7481,-73.2472,24.02,94,75,1.03,PE,1743561073
540,omdurman,15.6445,32.4777,29.54,18,7,5.43,SD,1743561074
541,paoy paet,13.6561,102.5625,30.49,52,100,4.79,KH,1743561075
542,alotau,-10.3069,150.4462,32.05,57,36,3.11,PG,1743561076
543,puerto deseado,-47.7503,-65.8938,8.93,73,100,5.04,AR,1743561002
544,saint-philippe,-21.3585,55.7679,25.64,85,33,5.46,RE,1743561078
545,vernon,50.2581,-119.2691,11.07,46,91,2.06,CA,1743561080
546,isabela,6.7085,121.9711,29.03,77,100,2.17,PH,1743561081
547,turochak,52.2576,87.1224,1.6,100,100,1.25,RU,1743561083
548,vila franca do campo,37.7167,-25.4333,10.23,65,75,9.12,PT,1743561084
549,usinsk,65.9939,57.5281,-8.28,87,89,6.7,RU,1743561085
550,selfoss,63.9331,-20.9971,2.8,83,100,3.94,IS,1743561086
551,baiti,13.745,-14.7482,26.29,41,72,3.2,SN,1743561087
552,abaza,52.655,90.0928,3.85,73,98,5.76,RU,1743561088
553,rio de janeiro,-22.9028,-43.2075,25.0,88,0,2.24,BR,1743560715
554,katsuren-haebaru,26.3369,127.8719,21.01,79,100,6.69,JP,1743561090
555,ain kercha,35.9247,6.6953,6.27,88,93,1.25,DZ,1743561092
556,tianpeng,30.9866,103.9393,16.79,42,85,3.01,CN,1743561093
557,machico,32.7,-16.7667,14.28,68,20,1.54,PT,1743561094
558,al khawr,25.7667,51.3167,24.5,26,61,4.0,QA,1743561095
559,salinopolis,-0.6136,-47.3561,26.04,84,99,4.04,BR,1743561096
560,candelaria,13.9311,121.4233,30.08,54,95,3.0,PH,1743561097
561,monroeville,40.4212,-79.7881,4.32,63,100,0.45,US,1743561098
562,beidaihehaibin,39.8222,119.5181,11.87,36,0,2.5,CN,1743561099
563,galesong,-5.3166,119.3661,28.04,74,98,2.22,ID,1743561100
564,waspan,14.7419,-83.9717,24.7,87,99,2.07,NI,1743561102
565,gisborne,-38.6533,178.0042,18.91,77,100,3.79,NZ,1743561103
566,kununurra,-15.7667,128.7333,27.99,54,100,2.06,AU,1743561104
567,zhosaly,45.4878,64.0781,12.19,51,9,5.94,KZ,1743561105
568,las heras,-46.5419,-68.9359,8.27,69,79,6.79,AR,1743561040
569,port shepstone,-30.7414,30.455,21.68,83,100,5.62,ZA,1743561107
570,manta,-0.95,-80.7333,26.88,89,40,2.06,EC,1743560546
571,yamada,39.4667,141.95,4.9,97,100,4.71,JP,1743561109
572,bikenibeu village,1.3673,173.1241,26.98,94,75,4.12,KI,1743561110
573,borinskoye,52.4569,39.3713,7.66,90,25,0.75,RU,1743561112
574,fort mcmurray,56.7268,-111.381,-2.23,80,100,4.63,CA,1743561113
575,trancas,-26.2314,-65.2803,11.16,72,100,0.59,AR,1743561001
576,shenjiamen,29.9576,122.298,13.35,46,100,0.52,CN,1743561115
577,bathsheba,13.2167,-59.5167,27.34,74,40,10.8,BB,1743561116
578,porto novo,6.4965,2.6036,27.76,82,100,3.55,BJ,1743561117
579,batu pahat,1.8548,102.9325,29.21,76,9,2.18,MY,1743561118
